,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,Mike Bloomberg has spent over $400 million during his ascent in Democratic primary polls. Money couldn’t save him from a widely panned performance onstage.,Want this in you inbox each morning? Sign up here.,Bloomberg’s Bruising Debate Dents His Odds,"Presidential Election of 2020;Debates (Political);L Brands Inc;Victoria's Secret;Bloomberg, Michael R",2020-02-20,article,Business Day,News
0,A romance threatens to derail a gifted teenager’s college plans in this sassy-sexy drama.,"“Premature” isn’t original, but it feels that way. A tender, naturalistic romance set in Harlem, this sophomore feature from Rashaad Ernesto Green takes a slight story and packs it with attitude and feeling. Every moment rings true, the vividly textured locations and knockabout relationships more visited than created.",‘Premature’ Review: Summer Loving,"Movies;Premature (Movie);Green, Rashaad Ernesto",2020-02-20,article,Movies,Review
0,Two families flee communism in a handmade hot-air balloon in this cozily conventional thriller.,"There is nothing objectionable about Michael Bully Herbig’s glossy political thriller, “Balloon,” but there’s nothing particularly exciting about it, either. A true-life tale of how two families narrowly escaped from communist East Germany in 1979 in a homemade hot-air balloon, the movie adopts a path so dramatically familiar we can almost predict each twist and fake-out.",‘Balloon’ Review: Flight Club,"Movies;Balloon (Movie);Herbig, Michael",2020-02-20,article,Movies,Review
0,A journey takes existential turns when a truck driver picks up a dagger-wielding hitchhiker.,"While making his way through the austere Kekexili region of the Tibetan plateau, a rugged truck driver accidentally runs over a sheep. Shortly thereafter, he picks up a dagger-bearing hitchhiker who claims to be on his way to kill his father’s murderer. The soon-to-be-entwined fates of these two men are signaled by a strange if obvious coincidence: They’re both named Jinpa. So begins the new feature from the Tibetan filmmaker Pema Tseden, a parable-like story about the workings of karma and destiny.",‘Jinpa’ Review: Murder and Mystery in Tibet,"Movies;Jinpa (Movie);Tseden, Pema",2020-02-20,article,Movies,Review
0,Michael Imperioli stars in a Bruno de Almeida film featuring faded European glamour not pinned down by time or place.,"A swoon-worthy opening immediately places Bruno de Almeida’s latest film in a world that seems to exist only in cinema: A suave, wavy-haired Michael Imperioli steps out onto an empty, neon-lit street, as an Italian ballad plays in the background. “Cabaret Maxime” (also the name of the nightclub Imperioli’s character, Bennie Gaza, runs) takes place during an indefinable year, in an indefinable place. The setting looks like it could be any number of European cities, though it was shot in Lisbon with all English-speaking actors.",Review: A Curious Burlesque House Imperiled by Gentrification,"Movies;Almeida, Bruno de;Imperioli, Michael;Cabaret Maxime (Movie)",2020-02-20,article,Movies,Review
0,A summer of surfing at a seaside town takes a dark twist but offers the wisdom of celebrating challenges in one’s own way.,"As this animated movie’s title suggests, this tale is a celebration of taking on life’s challenges your own way. Or, more specifically, finding the courage to do that. And yes, surfing is the dominant metaphor.",‘Ride Your Wave’ Review: Teenage Surfer Meets Water Spirit,"Movies;ANIMATED FILMS;Ride Your Wave (Movie);Yuasa, Masaaki",2020-02-20,article,Movies,Review
0,Robbie Robertson takes a load off his mind in a documentary about the Band.,"Any documentary on the Band is inevitably going to play like a supplement to “The Last Waltz” (1978), Martin Scorsese’s extraordinary record of the complete group’s final gig — or, as the guitarist-songwriter Robbie Robertson describes it in “Once Were Brothers: Robbie Robertson and the Band,” the beginning of a hiatus after which “everybody just forgot to come back.”",‘Once Were Brothers’ Review: They Shall Be Released (Again),"Documentary Films and Programs;Once Were Brothers: Robbie Robertson and The Band (Movie);Roher, Daniel (Filmmaker);Band, The (Music Group);Robertson, Robbie;Pop and Rock Music",2020-02-20,article,Movies,Review
0,Who knew there could be so much drama in Sin City? Here’s our debate recap.,"Hi. Welcome to On Politics, your guide to the day in national politics.",Las Vegas Doesn’t Disappoint,,2020-02-20,article,U.S.,News
0,"The Swiss authorities accused al-Khelaifi of inciting Jérôme Valcke, a former top official of FIFA, to commit a crime.","LONDON — Swiss prosecutors on Thursday charged Nasser al-Khelaifi, a Qatari businessman who is one of the most prominent figures in soccer, with inciting a former secretary general at FIFA to break the law and the official, Jérôme Valcke, with accepting bribes and criminal mismanagement.","P.S.G. President, Nasser al-Khelaifi, Is Charged in Soccer Scheme","Soccer;Paris St-Germain FC (Soccer Team);Khelaifi, Nasser al-;Valcke, Jerome;Bribery and Kickbacks;Television;UEFA European Football Championship;International Federation of Association Football (FIFA);Union of European Football Assns (UEFA);Qatar;Switzerland",2020-02-20,article,Sports,News
0,Will the virus spiral beyond China? Public health experts are closely studying cluster cases in other Asian countries.,"Rain was falling on the night of Jan. 18, so the windows of the Tokyo party boat were shut. Inside were about 90 guests of a local taxi association who were celebrating the new year as the vessel floated down the Sumida River. Also on board, unbeknown to them, was a coronavirus capable of spreading ferociously.",What a Party in Japan May Tell Us About the Coronavirus’s Spread,Coronavirus (2019-nCoV);Viruses;Epidemics;Japan;South Korea;Singapore,2020-02-20,article,World,News
0,It’s a “ritual” said Alessandro Michele. And he’s not giving it up any time soon. Plus communion at Jil Sander and ’80s revivalism at Alberta Ferretti.,MILAN — For the last few years the death of the fashion show — and fashion weeks in general — has been proclaimed with the same bated-breath relish as the end of the foie gras goose.,Gucci Declares the Death of the Fashion Show Greatly Exaggerated,"Fashion and Apparel;Gucci;Jil Sander AG;Max Mara;Ferretti, Alberta;Michele, Alessandro;your-feed-fashion;Milan Fashion Week",2020-02-20,article,Style,News
0,The $13 billion deal will give a powerful Wall Street firm control of a major presence in the world of online brokerage firms.,Morgan Stanley is betting its future on Main Street.,"Morgan Stanley to Buy E-Trade, Linking Wall Street and Main Street","Morgan Stanley;E TRADE Financial Corporation;Banking and Financial Institutions;Mergers, Acquisitions and Divestitures;Stocks and Bonds",2020-02-20,article,Business Day,News
0,Five carriages of a long-distance passenger express derailed Thursday night about 30 miles from its destination. Several people were injured.,"A train from Sydney to Melbourne derailed on Thursday, killing two people on board and injuring several more of the about 160 passengers, the authorities said.",2 Dead After Sydney to Melbourne Train Derails in Australia,Railroad Accidents and Safety;Melbourne (Australia);Sydney (Australia),2020-02-20,article,World,News
0,Beauty and wellness products you can fit in your pocket — and more.,"Welcome to the T List, a newsletter from the editors of T Magazine. Each week, we’re sharing things we’re eating, wearing, listening to or coveting now. Sign up here to find us in your inbox every Wednesday. You can always reach us at tlist@nytimes.com.",The T List: Five Things We Recommend This Week,"Fashion and Apparel;Travel and Vacations;Restaurants;Art;Eco-Tourism;New Museum of Contemporary Art;Valentino Fashion Group SpA;Casteel, Jordan;Piccioli, Pierpaolo;Bowery (Manhattan, NY);Namibia",2020-02-20,article,T Magazine,News
0,"Leslie Wexner, who built L Brands into a retailing force, had come under scrutiny for his ties to the disgraced financier Jeffrey Epstein.","For decades Leslie H. Wexner helped shape the modern shopping mall, his brands populating the space between department stores — Victoria’s Secret, Abercrombie & Fitch, Express, Bath & Body Works and more.",Victoria’s Secret Sale Caps End of Wexner’s Retail Empire,"Wexner, Leslie H;Appointments and Executive Changes;Shopping and Retail;Mergers, Acquisitions and Divestitures;L Brands Inc;Lingerie and Underwear;Victoria's Secret;Epstein, Jeffrey E (1953- );Sex Crimes;Human Trafficking",2020-02-20,article,Business Day,News
